title,description,cleaned_text
Data Scientist,Erstellung von Liquiditätsplanungen - mit Hilfe von Predictive Analytics - für unsere Kunden - Einbindung in den gesamten Prozess unseres Predictive Analytics Moduls – für die Bereiche Cashflow Forecasting und Avisen - Erstellung von Funktionen und Skripten mittels R sowie die anschließende Integration in … ,erstellung von liquidit tsplanungen mit hilfe von predictive analytics f r unsere kunden einbindung den gesamten prozess unseres predictive analytics moduls f r die bereiche cashflow forecasting und avisen erstellung von funktionen und skripten mittels r sowie die anschlie ende integration
Unix-Systemadministrator (m/w/d),"Design, Build & Operation unserer Linux basierten IT Platform für unser HW Chip Designer - Automatisierung unter Verwendung von z.B. Python, Ansible, Shell, Rundeck, Artifactory ... Troubleshooting von Setups interner Kunden - Implementierung von neuen Anforderungen im Unix Umfeld",design build operation unserer linux basierten platform f r unser hw chip designer automatisierung unter verwendung von z b python ansible shell rundeck artifactory troubleshooting von setup interner kunden implementierung von neuen anforderungen im unix umfeld
System Administrator,Administration der internen IT und Netzwerkinfrastruktur - Mitarbeit bei internen Infrastruktur- und Automatisierungsprojekten - Selbstständiges implementieren neuer Systeme - Monitoring der Server- und Netzwerkinfrastruktur … Python,administration der internen und netzwerkinfrastruktur mitarbeit bei internen infrastruktur und automatisierungsprojekten selbstst ndiges implementieren neuer systeme monitoring der server und netzwerkinfrastruktur python
Software Test/QA,"Entwicklung von manuellen und automatisierten Tests zur Sicherstellung der Qualitätsanforderungen an unsere Produkte (Software und Hardware) - Planung und Durchführung der Tests von Neuentwicklungen in den Bereichen mobile Apps, embedded Firmware und Anwendungslogik … Python",entwicklung von manuellen und automatisierten test zur sicherstellung der qualit tsanforderungen unsere produkte software und hardware planung und durchf hrung der test von neuentwicklungen den bereichen mobile apps embedded firmware und anwendungslogik python
Full Stack Software Engineer (m/w/d),"Immer die richtigen Experten für die jeweilige Herausforderung finden - das ist unser Anspruch bei FERCHAU und dafür suchen wir Sie: als ambitionierten Kollegen … Kenntnisse in einem oder mehreren der folgenden Punkte: C++, JavaScript, Python, HTML5, AngularJS, Django, EmbersJS, jQuery oder React",immer die richtigen experten f r die jeweilige herausforderung finden da ist unser anspruch bei ferchau und daf r suchen wir sie al ambitionierten kollegen kenntnisse einem oder mehreren der folgenden punkte c javascript python html angularjs django embersjs jquery oder react
.NET Developer (w/m/x),"Du bist für das Design, die Entwicklung und Wartung von Anwendungen, digitalen Produkten und APIs für nachhaltige Mobilitätslösungen verantwortlich … Du wirst unter anderen mit .NET Core, Python, Docker, Jira und Jenkins arbeiten",du bist f r da design die entwicklung und wartung von anwendungen digitalen produkten und apis f r nachhaltige mobilit tsl sungen verantwortlich du wirst unter anderen mit net core python docker jira und jenkins arbeiten
Software Developer,"Planung und Umsetzung von Softwareprojekten und Applikationsentwicklungen - Beratung bei der Planung von Applikationsentwicklungen der Fachabteilungen - Weiterentwicklung an unserer Applikation für Wetter-, Klima- und Erdbeobachtungsdaten (Datenportal der GeoSphere Austria) … Python",planung und umsetzung von softwareprojekten und applikationsentwicklungen beratung bei der planung von applikationsentwicklungen der fachabteilungen weiterentwicklung unserer applikation f r wetter klima und erdbeobachtungsdaten datenportal der geosphere austria python
Junior Network & Security Engineer,"Sicherstellung der Verfügbarkeit, Performance und Sicherheit des laufenden 7x24 IT-Betriebes - Administration und Weiterentwicklung sowie Pflege von zentralen Netzwerk und Sicherheitskomponenten - 2nd/3rd Level Support sowie Fehleranalyse und Troubleshooting von Netzwerk/Firewall Infrastruktur in … ",sicherstellung der verf gbarkeit performance und sicherheit de laufenden x betriebes administration und weiterentwicklung sowie pflege von zentralen netzwerk und sicherheitskomponenten nd rd level support sowie fehleranalyse und troubleshooting von netzwerk firewall infrastruktur
Junior Embedded Software Entwickler (m/w/d) [64761],"Implementierung von Embedded Software für das Steuerungssystem mobiler Arbeitsmaschinen - Umsetzung der Anforderungen in höheren Programmiersprachen (vorzugsweise C/C++, Python) - Entwicklung von Anwendungen und Modultests auf Basis moderner Embedded Echtzeitbetriebssysteme",implementierung von embedded software f r da steuerungssystem mobiler arbeitsmaschinen umsetzung der anforderungen h heren programmiersprachen vorzugsweise c c python entwicklung von anwendungen und modultests auf basis moderner embedded echtzeitbetriebssysteme
Software Tester,"Testen der im Haus entwickelten Anwendungen und Systeme - Test, Qualifizierung und Abnahme der Anwendungen hinsichtlich Funktionalität, Benutzerfreundlichkeit, Sicherheit, Zuverlässigkeit, Robustheit und Performance - Erstellen der Testcases, Testdokumentation und regelmäßige Präsentation der … ",testen der im haus entwickelten anwendungen und systeme test qualifizierung und abnahme der anwendungen hinsichtlich funktionalit benutzerfreundlichkeit sicherheit zuverl ssigkeit robustheit und performance erstellen der testcases testdokumentation und regelm ige pr sentation der
Software Entwicklungsingenieur,"In einem interdisziplinären Team entwickelst du Software für unsere ADAS ASICs, als auch die Durchführung von Unittests inkl. Ergebnisauswertung und unterstützt … Du entwickelst Treiber für HF- und Signalverarbeitungsmodule auf integrierten RISC und DSP Kernen und übernimmst das Design und die … ",einem interdisziplin ren team entwickelst du software f r unsere ada asics al auch die durchf hrung von unittests inkl ergebnisauswertung und unterst tzt du entwickelst treiber f r hf und signalverarbeitungsmodule auf integrierten risc und dsp kernen und bernimmst da design und die
Werkstudent Data Analyst,"Mitwirkung bei der Konzeption, Einführung und Umsetzung von Analytics-Lösungen - Durchführung von Datenanalysen und Visualisierung/Aufbereitung von Unternehmensdaten - Mitarbeit an spannenden und anspruchsvollen Use-Cases gemeinsam mit unseren Spezialisten … Python",mitwirkung bei der konzeption einf hrung und umsetzung von analytics l sungen durchf hrung von datenanalysen und visualisierung aufbereitung von unternehmensdaten mitarbeit spannenden und anspruchsvollen use case gemeinsam mit unseren spezialisten python
Software Developer,Entwicklung von Web-Applikationen im Energiebereich - Unterstützung unseres Teams bei der Entwicklung von innovativen Softwarelösungen mit agilen Methoden - Regelmäßige Erweiterung und Verbesserung bestehender Applikationen … Python,entwicklung von web applikationen im energiebereich unterst tzung unseres team bei der entwicklung von innovativen softwarel sungen mit agilen methoden regelm ige erweiterung und verbesserung bestehender applikationen python
BIM Expert Support,"Du unterstützt und beratest die Anwender:innen bei CAD/BIM-spezifischen Fragestellungen - Du setzt neue BIM-Projekte auf und entwickelst Prototypen, die dann Standardarbeitsabläufe überführt werden - Du entwickelst die Schulungsunterlagen selbständig weiter und erstellst Schulungsvideos (e-learning)",du unterst tzt und beratest die anwender innen bei cad bim spezifischen fragestellungen du setzt neue bim projekte auf und entwickelst prototypen die dann standardarbeitsabl ufe berf hrt werden du entwickelst die schulungsunterlagen selbst ndig weiter und erstellst schulungsvideos e learning
Technical Datawarehouse Specialist (m/w/d),"Abgeschlossene technische Ausbildung (HTL, FH, Uni,) * Sehr gute Programmierkenntnisse (Microsoft.net und/oder Python) * Microsoft Zertifizierungen von Vorteil insbesondere SQL Server & Power Tools * Gute Englischkenntnisse * Analytisches Denkvermögen",abgeschlossene technische ausbildung htl fh uni sehr gute programmierkenntnisse microsoft net und oder python microsoft zertifizierungen von vorteil insbesondere sql server power tool gute englischkenntnisse analytisches denkverm gen
Data Scientist C++ Development,"interested in data visualization/processing techniques using e.g., Grafana, InfluxDB (TICK Stack), Apache Kafka - proficient in German and English - Erfahrung … experienced in machine learning (using Python/R) as well as interested in heuristic optimization methods",interested data visualization processing technique using e g grafana influxdb tick stack apache kafka proficient german english erfahrung experienced machine learning using python r well interested heuristic optimization method
